Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2009,Forest area (sq. km),AG.LND.FRST.K2,234232.86
Nigeria,NGA,2008,Forest area (sq. km),AG.LND.FRST.K2,235865.92
Nigeria,NGA,2007,Forest area (sq. km),AG.LND.FRST.K2,237498.98
Nigeria,NGA,2006,Forest area (sq. km),AG.LND.FRST.K2,239132.04
Nigeria,NGA,2005,Forest area (sq. km),AG.LND.FRST.K2,240765.1
Nigeria,NGA,2004,Forest area (sq. km),AG.LND.FRST.K2,242398.16
Nigeria,NGA,2003,Forest area (sq. km),AG.LND.FRST.K2,244031.22
Nigeria,NGA,2002,Forest area (sq. km),AG.LND.FRST.K2,245664.28
Nigeria,NGA,2001,Forest area (sq. km),AG.LND.FRST.K2,247297.34
Nigeria,NGA,2000,Forest area (sq. km),AG.LND.FRST.K2,248930.4
Nigeria,NGA,1999,Forest area (sq. km),AG.LND.FRST.K2,250563.45
Nigeria,NGA,1998,Forest area (sq. km),AG.LND.FRST.K2,252196.5
Nigeria,NGA,1997,Forest area (sq. km),AG.LND.FRST.K2,253829.55
Nigeria,NGA,1996,Forest area (sq. km),AG.LND.FRST.K2,255462.6
Nigeria,NGA,1995,Forest area (sq. km),AG.LND.FRST.K2,257095.65
Nigeria,NGA,1994,Forest area (sq. km),AG.LND.FRST.K2,258728.7
Nigeria,NGA,1993,Forest area (sq. km),AG.LND.FRST.K2,260361.75
Nigeria,NGA,1992,Forest area (sq. km),AG.LND.FRST.K2,261994.8
Nigeria,NGA,1991,Forest area (sq. km),AG.LND.FRST.K2,263627.85
Nigeria,NGA,1990,Forest area (sq. km),AG.LND.FRST.K2,265260.9
Nigeria,NGA,2021,Forest area (% of land area),AG.LND.FRST.ZS,23.5664876972232
Nigeria,NGA,2020,Forest area (% of land area),AG.LND.FRST.ZS,23.7457865322749
Nigeria,NGA,2019,Forest area (% of land area),AG.LND.FRST.ZS,23.9250853673265
Nigeria,NGA,2018,Forest area (% of land area),AG.LND.FRST.ZS,24.1043842023782
Nigeria,NGA,2017,Forest area (% of land area),AG.LND.FRST.ZS,24.2836830374299
Nigeria,NGA,2016,Forest area (% of land area),AG.LND.FRST.ZS,24.4629795667402
Nigeria,NGA,2015,Forest area (% of land area),AG.LND.FRST.ZS,24.6422807075332
Nigeria,NGA,2014,Forest area (% of land area),AG.LND.FRST.ZS,24.8215861304171
Nigeria,NGA,2013,Forest area (% of land area),AG.LND.FRST.ZS,25.0008915533011
Nigeria,NGA,2012,Forest area (% of land area),AG.LND.FRST.ZS,25.180196976185
Nigeria,NGA,2011,Forest area (% of land area),AG.LND.FRST.ZS,25.3595023990689
Nigeria,NGA,2010,Forest area (% of land area),AG.LND.FRST.ZS,25.5388078219529
Nigeria,NGA,2009,Forest area (% of land area),AG.LND.FRST.ZS,25.7181132448368
Nigeria,NGA,2008,Forest area (% of land area),AG.LND.FRST.ZS,25.8974186677207
Nigeria,NGA,2007,Forest area (% of land area),AG.LND.FRST.ZS,26.0767240906047
Nigeria,NGA,2006,Forest area (% of land area),AG.LND.FRST.ZS,26.2560295134886
Nigeria,NGA,2005,Forest area (% of land area),AG.LND.FRST.ZS,26.4353349363725
Nigeria,NGA,2004,Forest area (% of land area),AG.LND.FRST.ZS,26.6146403592565
Nigeria,NGA,2003,Forest area (% of land area),AG.LND.FRST.ZS,26.7939457821404
Nigeria,NGA,2002,Forest area (% of land area),AG.LND.FRST.ZS,26.9732512050243
Nigeria,NGA,2001,Forest area (% of land area),AG.LND.FRST.ZS,27.1525566279083
Nigeria,NGA,2000,Forest area (% of land area),AG.LND.FRST.ZS,27.3318620507922
Nigeria,NGA,1999,Forest area (% of land area),AG.LND.FRST.ZS,27.5111663757041
Nigeria,NGA,1998,Forest area (% of land area),AG.LND.FRST.ZS,27.690470700616
Nigeria,NGA,1997,Forest area (% of land area),AG.LND.FRST.ZS,27.8697750255278
Nigeria,NGA,1996,Forest area (% of land area),AG.LND.FRST.ZS,28.0490793504397
Nigeria,NGA,1995,Forest area (% of land area),AG.LND.FRST.ZS,28.2283836753516
Nigeria,NGA,1994,Forest area (% of land area),AG.LND.FRST.ZS,28.4076880002635
Nigeria,NGA,1993,Forest area (% of land area),AG.LND.FRST.ZS,28.5869923251754
Nigeria,NGA,1992,Forest area (% of land area),AG.LND.FRST.ZS,28.7662966500873
Nigeria,NGA,1991,Forest area (% of land area),AG.LND.FRST.ZS,28.9456009749992
Nigeria,NGA,1990,Forest area (% of land area),AG.LND.FRST.ZS,29.1249052999111
Nigeria,NGA,2017,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.321580270139185
Nigeria,NGA,2012,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.325145260279672
Nigeria,NGA,2007,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.32879511916569
Nigeria,NGA,2002,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.334533795283248
Nigeria,NGA,2020,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2019,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2016,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2015,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2013,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2011,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2010,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2009,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2008,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2006,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2005,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2004,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2003,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2001,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2000,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1999,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1998,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1996,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1995,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1994,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1993,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1991,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1990,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1988,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1986,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1985,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1983,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1981,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1980,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1979,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1978,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1976,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1975,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1974,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1973,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1969,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1968,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1966,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1965,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1964,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1963,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1961,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2021,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2020,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2019,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2018,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2017,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2016,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2015,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2014,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2013,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2012,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2011,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2010,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2009,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2008,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2007,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2006,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2005,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2004,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2003,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2002,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2001,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2000,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1999,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1998,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1997,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1996,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1995,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1994,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1993,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1992,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1991,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1990,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1989,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1988,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1987,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1986,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1985,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1984,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1983,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1982,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1981,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1980,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1979,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1978,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1977,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1976,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1975,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1974,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1973,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1972,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1971,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1970,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1969,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1968,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1967,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1966,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1965,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1964,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1963,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1962,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1961,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2015,Rural land area (sq. km),AG.LND.TOTL.RU.K2,882024.655876
Nigeria,NGA,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,888443.055627
Nigeria,NGA,1990,Rural land area (sq. km),AG.LND.TOTL.RU.K2,892210.3354487
Nigeria,NGA,2007,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,6.7027027027027
Nigeria,NGA,2006,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,6.52146739130435
Nigeria,NGA,2005,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,6.38888888888889
Nigeria,NGA,2004,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,6.57142857142857
Nigeria,NGA,2003,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,6.28571428571429
Nigeria,NGA,2002,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,6.17647058823529
Nigeria,NGA,2001,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,6.06242424242424
Nigeria,NGA,2000,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.54285714285714
Nigeria,NGA,1999,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.38571428571429
Nigeria,NGA,1998,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.38235294117647
Nigeria,NGA,1997,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.34638554216867
Nigeria,NGA,1996,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.1963746223565
Nigeria,NGA,1995,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.06079027355623
Nigeria,NGA,1994,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.19354838709677
Nigeria,NGA,1993,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.16611295681063
Nigeria,NGA,1992,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.98338870431894
Nigeria,NGA,1991,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.81666666666667
Nigeria,NGA,1990,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.93362674806559
Nigeria,NGA,1989,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.75291939618342
Nigeria,NGA,1988,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.55321570859419
Nigeria,NGA,1987,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.39351552973244
Nigeria,NGA,1986,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.19956927494616
Nigeria,NGA,1985,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.84782608695652
Nigeria,NGA,1984,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.04761904761905
Nigeria,NGA,1983,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.74121679520137
Nigeria,NGA,1982,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.44974759063791
Nigeria,NGA,1981,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.43544273047492
Nigeria,NGA,1980,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.28505840942713
Nigeria,NGA,1979,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.43102280424475
Nigeria,NGA,1978,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.87165208167595
Nigeria,NGA,1977,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.27495026927369
Nigeria,NGA,1976,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.38461538461538
Nigeria,NGA,1975,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.17307692307692
Nigeria,NGA,1974,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.88888888888889
Nigeria,NGA,1973,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.46067415730337
Nigeria,NGA,1972,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.53846153846154
Nigeria,NGA,1971,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.13757915242769
Nigeria,NGA,1970,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.909647818868417
Nigeria,NGA,1969,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.676959719168302
Nigeria,NGA,1968,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.617031086368926
Nigeria,NGA,1967,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.547703803152515
Nigeria,NGA,1966,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.479598789787792
Nigeria,NGA,1965,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.338179101681325
Nigeria,NGA,1964,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.23661255276915
Nigeria,NGA,1963,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.226270708012359
Nigeria,NGA,1962,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.225409836065574
Nigeria,NGA,1961,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,0.21117977269454
Nigeria,NGA,2021,Cereal production (metric tons),AG.PRD.CREL.MT,29910609.35
Nigeria,NGA,2020,Cereal production (metric tons),AG.PRD.CREL.MT,29207946.44
Nigeria,NGA,2019,Cereal production (metric tons),AG.PRD.CREL.MT,29798404.69
Nigeria,NGA,2018,Cereal production (metric tons),AG.PRD.CREL.MT,30647094.9
Nigeria,NGA,2017,Cereal production (metric tons),AG.PRD.CREL.MT,30156613.73
Nigeria,NGA,2016,Cereal production (metric tons),AG.PRD.CREL.MT,30235944.48
Nigeria,NGA,2015,Cereal production (metric tons),AG.PRD.CREL.MT,25682666.24
Nigeria,NGA,2014,Cereal production (metric tons),AG.PRD.CREL.MT,26311554
Nigeria,NGA,2013,Cereal production (metric tons),AG.PRD.CREL.MT,19617693.18
Nigeria,NGA,2012,Cereal production (metric tons),AG.PRD.CREL.MT,21427122.03
Nigeria,NGA,2011,Cereal production (metric tons),AG.PRD.CREL.MT,20699525.8
Nigeria,NGA,2010,Cereal production (metric tons),AG.PRD.CREL.MT,24650297.14
Nigeria,NGA,2009,Cereal production (metric tons),AG.PRD.CREL.MT,21267630
Nigeria,NGA,2008,Cereal production (metric tons),AG.PRD.CREL.MT,30209000
Nigeria,NGA,2007,Cereal production (metric tons),AG.PRD.CREL.MT,27171000
Nigeria,NGA,2006,Cereal production (metric tons),AG.PRD.CREL.MT,28864000
Nigeria,NGA,2005,Cereal production (metric tons),AG.PRD.CREL.MT,26031000
Nigeria,NGA,2004,Cereal production (metric tons),AG.PRD.CREL.MT,24321000
Nigeria,NGA,2003,Cereal production (metric tons),AG.PRD.CREL.MT,22736000
Nigeria,NGA,2002,Cereal production (metric tons),AG.PRD.CREL.MT,21373000
Nigeria,NGA,2001,Cereal production (metric tons),AG.PRD.CREL.MT,20090000
Nigeria,NGA,2000,Cereal production (metric tons),AG.PRD.CREL.MT,21370000
Nigeria,NGA,1999,Cereal production (metric tons),AG.PRD.CREL.MT,22405000
Nigeria,NGA,1998,Cereal production (metric tons),AG.PRD.CREL.MT,22040000
Nigeria,NGA,1997,Cereal production (metric tons),AG.PRD.CREL.MT,21853000
Nigeria,NGA,1996,Cereal production (metric tons),AG.PRD.CREL.MT,21665000
Nigeria,NGA,1995,Cereal production (metric tons),AG.PRD.CREL.MT,22512600
Nigeria,NGA,1994,Cereal production (metric tons),AG.PRD.CREL.MT,20373200
Nigeria,NGA,1993,Cereal production (metric tons),AG.PRD.CREL.MT,20090600
Nigeria,NGA,1992,Cereal production (metric tons),AG.PRD.CREL.MT,19597000
Nigeria,NGA,1991,Cereal production (metric tons),AG.PRD.CREL.MT,18615000
Nigeria,NGA,1990,Cereal production (metric tons),AG.PRD.CREL.MT,17678000
Nigeria,NGA,1989,Cereal production (metric tons),AG.PRD.CREL.MT,18007000
Nigeria,NGA,1988,Cereal production (metric tons),AG.PRD.CREL.MT,16560000
Nigeria,NGA,1987,Cereal production (metric tons),AG.PRD.CREL.MT,15917000
Nigeria,NGA,1986,Cereal production (metric tons),AG.PRD.CREL.MT,14661322
Nigeria,NGA,1985,Cereal production (metric tons),AG.PRD.CREL.MT,11889000
Nigeria,NGA,1984,Cereal production (metric tons),AG.PRD.CREL.MT,10503000
Nigeria,NGA,1983,Cereal production (metric tons),AG.PRD.CREL.MT,8828000
Nigeria,NGA,1982,Cereal production (metric tons),AG.PRD.CREL.MT,8468000
Nigeria,NGA,1981,Cereal production (metric tons),AG.PRD.CREL.MT,8053000
Nigeria,NGA,1980,Cereal production (metric tons),AG.PRD.CREL.MT,7788000
Nigeria,NGA,1979,Cereal production (metric tons),AG.PRD.CREL.MT,6439000
Nigeria,NGA,1978,Cereal production (metric tons),AG.PRD.CREL.MT,6004000
Nigeria,NGA,1977,Cereal production (metric tons),AG.PRD.CREL.MT,6957000
Nigeria,NGA,1976,Cereal production (metric tons),AG.PRD.CREL.MT,7161000
Nigeria,NGA,1975,Cereal production (metric tons),AG.PRD.CREL.MT,8348000
Nigeria,NGA,1974,Cereal production (metric tons),AG.PRD.CREL.MT,10285000
Nigeria,NGA,1973,Cereal production (metric tons),AG.PRD.CREL.MT,8243000
Nigeria,NGA,1972,Cereal production (metric tons),AG.PRD.CREL.MT,5809000
Nigeria,NGA,1971,Cereal production (metric tons),AG.PRD.CREL.MT,8328000
Nigeria,NGA,1970,Cereal production (metric tons),AG.PRD.CREL.MT,8981000
Nigeria,NGA,1969,Cereal production (metric tons),AG.PRD.CREL.MT,8799000
Nigeria,NGA,1968,Cereal production (metric tons),AG.PRD.CREL.MT,7408000
Nigeria,NGA,1967,Cereal production (metric tons),AG.PRD.CREL.MT,7375000
Nigeria,NGA,1966,Cereal production (metric tons),AG.PRD.CREL.MT,6140000
Nigeria,NGA,1965,Cereal production (metric tons),AG.PRD.CREL.MT,8413000
Nigeria,NGA,1964,Cereal production (metric tons),AG.PRD.CREL.MT,8105000
Nigeria,NGA,1963,Cereal production (metric tons),AG.PRD.CREL.MT,8203000
Nigeria,NGA,1962,Cereal production (metric tons),AG.PRD.CREL.MT,8324000
Nigeria,NGA,1961,Cereal production (metric tons),AG.PRD.CREL.MT,7891000
Nigeria,NGA,2021,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,108.96
Nigeria,NGA,2020,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.03
Nigeria,NGA,2019,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,108.04
Nigeria,NGA,2018,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,112.62
Nigeria,NGA,2017,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.98
Nigeria,NGA,2016,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,105.98
Nigeria,NGA,2015,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,98.12
Nigeria,NGA,2014,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.91
Nigeria,NGA,2013,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,84.07
Nigeria,NGA,2012,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,87.88
Nigeria,NGA,2011,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,79.27
Nigeria,NGA,2010,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,85.5
Nigeria,NGA,2009,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,74.47
Nigeria,NGA,2008,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,86.43
Nigeria,NGA,2007,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,80.87
Nigeria,NGA,2006,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,88.39
